"Event Date","Serial Killer Name","Serial Killer Profile URL","Event Type","Year of Event"
"01/23/1977","Andrei Melyukh","https://skdb.fandom.com/wiki/Andrei_Melyukh","Birth","1977"
"01/23/1982","Christopher Clements","https://skdb.fandom.com/wiki/Christopher_Clements","Birth","1982"
"01/24/1936","Darryl Kemp","https://skdb.fandom.com/wiki/Darryl_Kemp","Birth","1936"
"01/24/1951","Tadeusz Kwaśniak","https://skdb.fandom.com/wiki/Tadeusz_Kwa%C5%9Bniak","Birth","1951"
"01/24/1962","Jean-Marc Petroff","https://skdb.fandom.com/wiki/Jean-Marc_Petroff","Birth","1962"
"01/24/1965","Brenda O'Connor","https://skdb.fandom.com/wiki/Brenda_O%27Connor","Birth","1965"
"01/25/1943","Manuel Delgado Villegas","https://skdb.fandom.com/wiki/Manuel_Delgado_Villegas","Birth","1943"
"01/25/1949","Donnie Burl Lemons","https://skdb.fandom.com/wiki/Donnie_Burl_Lemons","Birth","1949"
"01/25/1950","Carlos Alberto Topp Collins","https://skdb.fandom.com/wiki/Carlos_Alberto_Topp_Collins","Birth","1950"
"01/25/1957","Luis Garavito","https://skdb.fandom.com/wiki/Luis_Garavito","Birth","1957"
"01/25/1962","Gary Ray Bowles","https://skdb.fandom.com/wiki/Gary_Ray_Bowles","Birth","1962"
"01/25/1963","Juan Segundo","https://skdb.fandom.com/wiki/Juan_Segundo","Birth","1963"
"01/25/1975","Natalia Baksheeva","https://skdb.fandom.com/wiki/Natalia_Baksheeva","Birth","1975"
"01/25/1982","Gustavo Adolfo Morales","https://skdb.fandom.com/wiki/Gustavo_Adolfo_Morales","Birth","1982"
"01/25/1985","Thiago Lages Fernandes","https://skdb.fandom.com/wiki/Thiago_Lages_Fernandes","Birth","1985"
"01/26/1814","Michael Moore","https://skdb.fandom.com/wiki/Michael_Moore","Birth","1814"
"01/26/1950","Edward Castro","https://skdb.fandom.com/wiki/Edward_Castro","Birth","1950"
"01/26/1950","Wayne Donald Horton","https://skdb.fandom.com/wiki/Wayne_Donald_Horton","Birth","1950"
"01/26/1958","Anatoly Nagiyev","https://skdb.fandom.com/wiki/Anatoly_Nagiyev","Birth","1958"
"01/26/1966","Terry Milligan","https://skdb.fandom.com/wiki/Terry_Milligan","Birth","1966"
"01/26/1993","Howell Donaldson","https://skdb.fandom.com/wiki/Howell_Donaldson","Birth","1993"
"01/27/1952","Kevin Sweat","https://skdb.fandom.com/wiki/Kevin_Sweat","Birth","1952"
"01/27/1959","Firat Samigullin","https://skdb.fandom.com/wiki/Firat_Samigullin","Birth","1959"
"01/27/1967","Ivan Panchenko","https://skdb.fandom.com/wiki/Ivan_Panchenko","Birth","1967"
"01/27/1971","Lam Kwok-wai","https://skdb.fandom.com/wiki/Lam_Kwok-wai","Birth","1971"
"01/27/1978","Dmitry Kuleshov","https://skdb.fandom.com/wiki/Dmitry_Kuleshov","Birth","1978"
"01/28/1905","Yoshio Kodaira","https://skdb.fandom.com/wiki/Yoshio_Kodaira","Birth","1905"
"01/28/1921","James Hall","https://skdb.fandom.com/wiki/James_Hall","Birth","1921"
"01/28/1935","Erzsébet Papp","https://skdb.fandom.com/wiki/Erzs%C3%A9bet_Papp","Birth","1935"
"01/28/1965","Anthony Sears","https://skdb.fandom.com/wiki/Anthony_Sears","Birth","1965"
